"loan_id","is_first_loan","fully_repaid_previous_loans","currently_repaying_other_loans","total_credit_card_limit","avg_percentage_credit_card_limit_used_last_year","saving_amount","checking_amount","is_employed","yearly_salary","age","dependent_number"
921652,1,NA,NA,0,NA,953,2692,0,0,46,3
446696,1,NA,NA,3500,0.82,310,228,1,27400,38,8
17006,1,NA,NA,5000,0.75,544,1140,1,4900,31,3
403482,1,NA,NA,2100,0.93,1335,1376,0,0,23,4
815948,0,1,0,3400,0.88,1612,5025,1,37900,32,4
936794,1,NA,NA,7800,0.69,4145,8494,1,40300,25,8
293544,1,NA,NA,2600,0.94,1690,2468,0,0,39,6
622362,1,NA,NA,3500,0.99,225,1418,1,22000,44,3
849407,1,NA,NA,2200,0.87,639,1451,1,37300,64,3
25903,0,1,1,2600,0.85,2085,2311,1,12600,21,3
919957,0,1,1,0,NA,1137,2441,0,0,28,6
211920,1,NA,NA,5300,0.89,1951,7251,1,31400,28,5
911215,0,1,0,2700,0.71,1907,681,1,12700,43,2
22605,1,NA,NA,7200,0.64,784,7939,1,27300,35,2
409120,0,1,0,5400,0.66,645,5027,1,34200,25,3
73650,1,NA,NA,3200,0.91,912,686,0,0,25,1
832712,0,1,1,6700,0.64,1107,182,0,0,38,5
95951,1,NA,NA,5500,0.95,3723,2725,1,38600,61,3
403546,1,NA,NA,7600,0.78,671,1963,0,0,44,8
565765,1,NA,NA,4900,0.78,490,3563,1,14100,33,2
754369,1,NA,NA,6800,0.94,2006,1440,1,37200,42,8
623223,0,1,0,3600,0.7,1273,2313,1,20200,26,4
640170,0,1,0,4200,0.67,2162,2987,1,17600,21,3
440106,1,NA,NA,4000,0.97,1739,2803,0,0,43,6
438429,0,1,0,4700,1.02,2749,5420,0,0,34,4
301322,0,1,0,7300,0.92,2685,1315,1,28200,28,1
674653,1,NA,NA,4000,0.77,285,5224,1,31800,50,8
183890,1,NA,NA,8000,0.97,4543,9866,1,30200,21,1
513829,1,NA,NA,0,NA,2758,2650,1,27600,33,6
123858,0,1,0,4900,1.05,983,1251,1,17500,33,8
138496,0,1,1,2200,1.06,1658,829,1,27100,68,8
498725,1,NA,NA,1100,0.67,909,3663,1,42900,51,7
162955,0,1,0,2500,0.77,162,3185,0,0,52,8
500759,1,NA,NA,2200,0.74,724,2180,1,7100,53,3
998023,1,NA,NA,5400,0.9,1153,1736,0,0,43,8
588524,0,1,0,2900,0.29,534,1443,0,0,38,5
835967,1,NA,NA,0,NA,3836,2097,1,55800,39,3
687235,0,1,0,4900,0.43,1217,888,1,44700,26,1
597696,1,NA,NA,6200,0.75,1897,1874,1,33000,57,3
889529,1,NA,NA,1400,0.87,851,2128,1,13700,39,1
104496,1,NA,NA,600,0.35,1268,2893,0,0,43,4
827585,0,1,1,0,NA,1343,1908,1,22100,46,5
521947,0,1,0,3100,0.81,1057,896,1,48500,44,1
271108,0,1,0,6600,0.65,2474,5116,1,54000,39,4
903805,1,NA,NA,8300,0.56,3361,5551,1,27700,56,6
416055,0,1,0,3600,0.73,1430,549,0,0,37,1
509861,0,1,1,4000,0.72,1238,1905,0,0,29,2
780951,0,1,0,5800,0.64,1883,2067,1,13600,23,2
614844,0,1,0,0,NA,480,1242,1,32000,30,3
67438,0,1,1,3200,0.73,1067,1446,1,31700,52,0
588761,0,1,0,3700,0.82,3604,7072,1,26800,44,2
459417,0,1,0,7600,0.66,2712,6086,1,35600,49,8
208933,1,NA,NA,6700,0.6,4339,5229,1,14700,34,4
993666,0,0,0,5300,0.61,1834,5142,1,66300,52,1
22656,1,NA,NA,2300,0.66,510,3520,1,15600,67,2
842389,1,NA,NA,500,0.83,1230,2668,0,0,66,2
342495,1,NA,NA,6400,0.82,1599,2558,1,15900,34,2
894265,1,NA,NA,3700,0.85,881,2928,0,0,40,3
100178,1,NA,NA,4800,0.68,932,4433,1,24500,62,8
411481,1,NA,NA,4700,0.92,2049,2261,1,38000,57,2
404219,1,NA,NA,2000,0.94,1310,837,1,35900,22,2
501586,0,1,1,6000,0.47,3409,1605,1,56000,39,2
581805,1,NA,NA,8100,0.61,3033,6970,0,0,55,8
144901,0,0,0,3700,0.55,4071,7106,1,30900,26,1
287155,0,1,0,4700,0.83,3743,2119,1,30100,42,2
364694,0,1,0,2800,0.7,3406,4935,1,40500,29,3
890053,0,1,1,2500,0.66,579,1415,1,10100,64,2
498776,0,1,0,4000,0.89,986,2559,0,0,19,5
620326,1,NA,NA,4000,0.77,163,3445,1,34000,37,1
597258,1,NA,NA,500,0.52,1079,1818,1,37300,32,3
830174,0,1,0,6500,0.3,2688,6489,1,49700,22,1
421820,1,NA,NA,2900,0.76,1006,2490,0,0,59,1
214147,1,NA,NA,3000,0.71,3539,3659,1,10500,53,5
57913,1,NA,NA,4300,0.27,1355,7531,1,23900,44,1
498010,1,NA,NA,4600,0.41,5728,3912,1,20300,39,1
948897,0,1,0,4900,0.92,1079,2098,1,30300,73,8
4615,0,1,1,5300,0.78,1055,1089,0,0,21,3
525729,0,1,0,3700,0.54,3864,311,1,6800,42,6
221799,0,1,0,2600,0.65,944,1609,0,0,37,2
169295,0,1,0,6700,1,886,3459,1,26400,43,7
667032,0,1,0,4800,0.84,1087,4214,1,51500,27,3
455227,1,NA,NA,3400,0.33,2807,658,1,38700,45,7
195770,0,1,0,7700,0.78,2439,6547,0,0,32,0
124786,0,1,1,1400,0.59,1043,2968,0,0,33,2
593756,0,1,1,12200,0.62,1346,1512,1,32200,60,2
83720,1,NA,NA,0,NA,1348,1008,1,17300,24,4
259895,1,NA,NA,4000,0.74,2189,9266,1,8200,31,3
310191,1,NA,NA,4800,0.81,1539,2144,0,0,49,8
624837,0,1,0,6700,0.82,1580,2769,0,0,27,1
649709,1,NA,NA,3500,0.67,906,7273,1,47800,53,7
296092,0,0,1,1000,0.84,1406,2667,0,0,37,8
491920,0,1,0,8500,0.56,3248,7108,0,0,35,1
946972,0,1,0,4700,0.98,4065,6741,0,0,54,3
270033,0,1,0,3000,0.91,1747,3130,0,0,52,8
606941,1,NA,NA,4100,0.68,704,1815,0,0,38,2
650641,1,NA,NA,2200,0.31,788,3001,1,31800,23,1
260873,1,NA,NA,3800,0.53,2581,7742,1,3000,58,1
4218,1,NA,NA,8200,0.73,2261,3742,1,63300,54,1
482729,0,1,0,2900,0.67,4278,1997,1,36600,27,2
613764,1,NA,NA,3900,0.86,2976,3800,1,30800,31,3
54902,0,1,0,4700,0.88,5182,7044,1,32300,39,5
784811,1,NA,NA,1900,0.76,711,2640,0,0,45,8
302928,0,1,1,4100,0.75,2278,2296,0,0,40,3
134303,0,1,0,4200,0.56,5378,3458,1,51000,68,8
434611,0,1,0,5900,0.74,591,1670,0,0,31,1
249593,1,NA,NA,7000,0.55,3947,6639,1,51800,43,8
969831,0,1,0,9000,0.56,3135,6104,1,30500,49,5
322464,1,NA,NA,2400,0.65,4576,4824,1,15200,45,8
183566,1,NA,NA,8900,0.71,1179,7328,0,0,34,1
509890,0,1,1,3200,0.59,1886,5244,0,0,56,8
353019,1,NA,NA,4300,0.75,795,2272,0,0,40,7
240630,1,NA,NA,4900,0.58,2143,1613,1,44600,31,8
124872,1,NA,NA,3800,0.81,1214,1934,0,0,43,4
680055,0,1,1,3000,0.5,2157,5653,1,48800,52,3
762992,0,1,1,3900,0.92,871,323,1,27800,48,8
461243,1,NA,NA,6400,0.86,6328,6337,1,39800,24,2
535045,1,NA,NA,6700,0.76,1563,2985,1,69900,62,0
366699,1,NA,NA,3600,0.97,806,1885,1,17700,50,8
230670,1,NA,NA,8400,0.58,4044,5721,0,0,47,2
839323,0,1,1,3900,0.81,3450,5050,1,12900,28,2
164324,1,NA,NA,4300,0.56,1677,3395,1,19600,39,1
52426,1,NA,NA,3000,1.07,703,1322,0,0,28,1
608546,0,1,1,4600,0.93,1539,4854,1,25400,20,6
469586,0,1,1,4100,0.62,629,1219,0,0,37,8
337523,1,NA,NA,4100,0.25,3156,4969,1,12200,25,2
428850,1,NA,NA,3800,0.68,1974,179,1,39300,24,1
258259,0,1,0,5000,0.74,4128,2952,1,55300,27,5
104934,1,NA,NA,4700,0.93,853,1438,1,21900,37,8
216076,1,NA,NA,5400,0.58,4457,2158,1,37500,32,1
155351,0,1,0,3800,0.77,1143,1851,0,0,42,8
228727,0,1,1,3500,1.07,1083,2600,1,36500,38,0
972402,0,1,1,4400,0.63,883,2029,0,0,56,5
457939,1,NA,NA,7800,0.91,258,6676,1,55400,73,2
894496,1,NA,NA,5500,0.59,1819,5418,1,28600,52,1
70703,1,NA,NA,0,NA,1096,1096,0,0,40,2
693910,0,1,0,4900,0.67,2435,4088,1,40300,42,3
432385,1,NA,NA,1100,0.78,650,978,0,0,40,6
422845,0,1,0,5700,0.23,3150,4840,1,53700,48,6
288776,0,1,0,4900,0.7,3374,7336,1,41000,32,4
686598,0,1,1,5500,0.86,1158,1949,0,0,40,8
821795,0,0,0,0,NA,619,1805,0,0,47,8
840266,1,NA,NA,1700,0.78,881,7404,1,25500,29,2
514564,1,NA,NA,6100,0.93,2744,3107,1,45500,46,1
327947,1,NA,NA,0,NA,1568,2231,0,0,67,8
148890,0,1,0,6800,0.48,83,827,1,44100,18,2
171068,1,NA,NA,0,NA,0,4820,1,56000,30,0
477209,1,NA,NA,4500,0.7,500,2013,0,0,54,3
977317,0,1,0,2900,0.5,883,5085,1,39500,45,2
545868,1,NA,NA,3400,0.65,473,1934,0,0,23,8
151338,0,1,0,3400,0.56,99,3603,1,39500,29,0
554983,0,1,0,3900,0.81,3997,2678,1,24600,50,2
99232,1,NA,NA,0,NA,78,1429,1,11900,24,1
571248,0,1,0,2700,0.58,875,8398,1,20100,18,1
769407,1,NA,NA,4500,0.93,1258,2259,0,0,31,7
36490,0,1,0,5500,0.84,855,2821,1,30200,50,2
185427,0,1,0,8100,0.6,6069,536,1,25400,36,2
320212,1,NA,NA,3200,0.73,1298,3084,0,0,33,3
753307,1,NA,NA,5000,0.77,3578,6544,1,10200,53,3
532159,0,1,0,3200,0.59,690,1906,1,21300,23,1
424228,1,NA,NA,6200,0.61,3165,3838,1,38600,35,1
828814,1,NA,NA,4800,0.82,1657,5276,1,24300,51,1
443251,1,NA,NA,1200,0.4,1263,2524,0,0,28,3
390924,0,1,1,3300,0.6,734,5920,1,37900,44,1
560504,1,NA,NA,4300,0.81,13,4428,0,0,48,1
887119,0,0,0,8700,0.5,2797,7723,1,29700,29,5
400315,1,NA,NA,2600,0.67,679,1407,1,34100,65,8
185993,1,NA,NA,6600,0.63,3822,2779,1,18900,40,5
710155,1,NA,NA,6100,0.98,2810,6305,1,37400,34,3
924373,0,1,1,2300,0.58,947,2264,0,0,35,8
315209,0,0,0,500,0.81,740,2703,1,18700,23,6
116927,1,NA,NA,0,NA,1789,911,1,26500,42,7
480813,1,NA,NA,4200,0.49,1808,5377,1,38800,59,2
638218,1,NA,NA,3300,0.84,4267,2659,0,0,70,8
937129,1,NA,NA,0,NA,1582,3433,1,51500,43,7
702631,1,NA,NA,3800,1.03,791,2820,0,0,35,1
944842,1,NA,NA,0,NA,657,1567,0,0,37,2
833370,1,NA,NA,4200,0.46,383,1544,1,17300,56,1
929582,1,NA,NA,3500,0.63,3883,3328,1,43300,26,1
615941,1,NA,NA,5500,0.55,3570,6456,0,0,39,3
212519,1,NA,NA,4000,0.77,1922,1771,0,0,40,2
804644,1,NA,NA,1400,0.36,875,975,1,31800,42,4
589339,1,NA,NA,4600,0.88,4713,3424,1,36100,61,8
295361,0,1,1,3200,0.92,1496,1521,1,16300,60,4
970749,0,1,0,3700,0.62,1285,5721,1,24500,46,1
807829,1,NA,NA,6000,0.69,3894,7773,1,28600,35,1
821491,1,NA,NA,4300,0.69,716,2810,1,30000,33,3
260574,0,1,0,5200,0.54,3069,4703,1,50300,39,4
295819,1,NA,NA,3600,0.63,157,2305,0,0,18,8
317035,0,1,0,2200,0.52,1464,3030,1,27200,38,8
87308,0,1,0,9300,0.72,602,4956,1,33400,28,7
461307,1,NA,NA,4000,0.59,4603,3243,1,20400,35,7
755839,1,NA,NA,2700,0.8,1706,2250,0,0,61,2
544818,1,NA,NA,1900,0.62,706,1172,0,0,24,5
573291,1,NA,NA,0,NA,1253,2289,1,33100,68,4
776108,1,NA,NA,4900,0.83,3215,4250,1,51600,57,6
864995,1,NA,NA,4400,0.6,542,4696,0,0,30,2
30457,0,0,0,2400,0.88,1974,5984,1,52200,43,2
25656,1,NA,NA,4100,0.54,1087,1793,1,23200,45,3
307743,0,1,1,3100,0.74,49,4656,1,25800,32,3
880876,0,1,0,3600,0.77,1671,1009,0,0,35,5
515927,1,NA,NA,5900,0.64,990,1318,1,29800,32,8
499773,0,1,0,4300,0.61,1192,3338,1,18300,34,1
509388,1,NA,NA,3300,0.71,568,2431,0,0,25,1
686767,0,1,1,4700,0.74,2486,7215,1,21800,47,8
106792,1,NA,NA,2500,0.96,247,2165,1,13500,34,0
64279,0,1,0,7000,0.62,1932,2875,1,54800,52,1
575796,1,NA,NA,0,NA,615,3291,0,0,23,8
484437,1,NA,NA,1200,0.62,2899,3689,1,45500,64,2
800924,1,NA,NA,5100,0.37,2584,5572,1,25900,43,3
999737,1,NA,NA,3000,0.92,1358,661,0,0,47,3
330776,1,NA,NA,5300,0.96,1603,8448,1,39900,48,5
35475,0,1,1,4500,0.57,611,16,0,0,57,5
966696,1,NA,NA,4600,0.77,1021,1082,0,0,23,8
117835,0,1,1,4400,0.69,1830,5109,1,43100,23,3
330642,0,1,0,6200,0.8,3469,5255,1,28100,44,2
95393,1,NA,NA,1400,0.66,533,1234,1,43500,40,1
278995,1,NA,NA,1900,1.04,597,1082,0,0,39,2
108731,0,1,0,7000,0.59,850,7320,1,14400,40,8
584425,1,NA,NA,3700,0.68,705,3838,1,20000,21,7
819827,0,1,0,3300,0.72,1142,297,1,28700,22,2
144839,1,NA,NA,6300,0.8,2439,5129,1,60500,48,1
323808,1,NA,NA,2400,0.82,66,1669,0,0,65,2
982523,0,1,0,3600,0.93,964,3358,1,25700,39,8
231716,0,1,0,3100,0.55,3049,4407,1,25500,36,1
948924,0,1,1,0,NA,1744,2770,1,16100,30,8
22642,0,1,1,7300,0.41,2125,5018,1,26200,65,2
390303,1,NA,NA,5500,0.54,4568,18,1,50500,44,7
467636,1,NA,NA,3700,0.8,873,5010,0,0,44,4
684809,1,NA,NA,5000,0.97,854,897,1,21000,28,8
388533,0,1,1,3200,0.77,642,2606,1,17700,40,6
929419,1,NA,NA,3100,0.39,1175,4031,1,38400,19,5
839866,0,1,0,5500,0.52,2493,3254,0,0,27,3
276223,1,NA,NA,7900,0.67,892,3116,0,0,49,2
372118,1,NA,NA,5600,0.48,937,8021,1,34800,39,1
953977,0,0,1,4000,0.61,1087,2079,0,0,54,3
994349,1,NA,NA,6900,1.06,815,3235,1,23600,57,6
53847,0,1,1,5700,0.58,487,103,1,23500,26,8
3684,0,1,0,5300,0.98,2393,508,1,24400,21,3
133662,0,1,0,5100,0.65,2971,4880,0,0,46,4
794471,0,1,1,7400,0.78,2020,1859,1,33500,36,1
722109,1,NA,NA,3600,0.91,2694,6253,1,50500,63,1
192342,1,NA,NA,3500,0.92,4482,1226,0,0,41,2
192885,0,1,0,6400,0.5,4142,3010,1,28800,31,2
135626,1,NA,NA,5300,0.74,896,4759,1,23800,55,8
961938,0,1,1,5600,0.91,1762,2622,1,29000,21,2
20103,1,NA,NA,1400,0.86,1317,1451,1,31000,28,2
445477,1,NA,NA,2400,0.65,1127,2662,0,0,48,2
299167,0,1,0,5500,0.75,1691,5467,1,26300,58,1
740416,0,1,0,7200,0.81,2653,8050,1,59400,49,8
756842,0,1,0,3400,0.66,2562,5787,1,28200,29,4
991471,0,1,0,3300,0.72,307,1754,0,0,43,8
585022,1,NA,NA,7000,0.29,3006,3568,0,0,40,4
467904,1,NA,NA,3500,0.44,226,897,0,0,19,8
793491,0,1,0,7400,0.77,2412,4483,1,18500,31,2
386600,0,1,1,1700,1.01,837,2465,0,0,54,2
219427,1,NA,NA,0,NA,4057,3669,0,0,42,5
893112,0,1,1,700,0.59,975,3456,1,25300,28,0
29407,0,1,0,1700,0.93,1248,2681,0,0,48,1
218998,1,NA,NA,5700,1.05,4253,3832,1,13200,55,3
221093,1,NA,NA,3600,1.01,5637,1718,1,45900,32,8
235473,0,0,0,4400,0.77,578,8909,1,36000,65,1
139686,0,1,1,5000,0.73,745,1532,0,0,55,2
146184,1,NA,NA,1600,0.46,752,3076,0,0,45,4
425506,0,1,0,3500,0.84,2720,5212,1,46800,24,4
545947,1,NA,NA,7100,0.99,1427,1652,1,27600,57,6
237383,1,NA,NA,5700,0.93,524,4722,0,0,34,2
856855,0,1,0,2300,0.98,531,4827,0,0,18,8
386574,0,1,0,2500,0.62,276,5548,1,38200,48,1
759135,1,NA,NA,4600,0.84,2918,97,1,35400,25,3
695445,0,1,0,4500,0.86,3951,1727,1,55700,43,2
289634,1,NA,NA,2000,0.84,1431,2030,1,9300,23,2
450729,1,NA,NA,5800,0.85,4550,4826,1,20400,29,3
834512,1,NA,NA,1400,0.94,1008,4649,0,0,40,1
425371,0,1,1,2700,0.63,2365,8598,1,12800,52,1
779256,0,1,1,2600,0.97,125,1405,0,0,62,2
951294,1,NA,NA,5100,0.96,1046,2496,0,0,49,3
635908,0,1,0,4700,0.46,1298,2424,1,38100,38,8
113744,0,1,0,5300,0.7,1257,4127,1,56200,42,4
905389,1,NA,NA,7300,0.64,1812,1224,1,29600,18,0
432131,1,NA,NA,3300,0.67,850,5832,0,0,51,5
998622,0,1,0,2600,0.67,2023,1608,1,35400,57,1
446588,0,0,1,1800,0.66,1525,1507,1,32800,26,5
458579,0,1,0,2400,0.56,1644,5468,1,31000,63,8
269020,0,0,1,4600,0.46,4750,3207,1,30000,39,3
155429,0,1,1,3600,0.72,1273,2950,1,46000,47,2
431204,1,NA,NA,4400,0.49,1572,2569,0,0,24,2
731935,0,1,0,6800,0.49,4136,3678,0,0,39,5
930507,0,1,1,3600,0.93,857,3159,0,0,47,2
590993,0,1,1,6500,0.7,1048,1659,0,0,27,4
245862,1,NA,NA,4900,0.59,976,3207,0,0,22,1
655768,0,1,1,4400,0.84,1032,3372,0,0,72,1
635698,0,1,1,0,NA,1972,2457,1,37700,57,8
582335,0,1,1,4500,0.86,978,1680,0,0,20,7
980106,1,NA,NA,0,NA,2401,1918,0,0,37,4
555325,0,1,0,2000,0.68,4010,1924,1,54000,44,8
856949,1,NA,NA,5500,0.59,653,1845,1,25800,56,6
641739,0,1,0,2800,0.99,4608,5974,1,38200,55,8
641478,0,0,1,3500,0.44,1388,4020,1,18200,57,8
498736,0,1,1,1100,0.59,678,1869,1,16000,25,7
950267,0,1,0,6500,0.7,5613,3610,1,16100,32,2
766581,1,NA,NA,3700,0.63,632,5159,1,29200,60,1
139474,1,NA,NA,2900,0.77,1779,1812,0,0,33,6
783677,1,NA,NA,6800,0.69,4071,2069,1,53000,41,1
239771,0,1,1,0,NA,326,2143,0,0,58,1
746661,1,NA,NA,2900,0.89,1926,3027,0,0,31,8
429291,1,NA,NA,6600,0.72,1628,6352,1,74400,48,3
246311,1,NA,NA,2200,0.91,1594,1899,1,40300,48,3
20500,1,NA,NA,0,NA,1223,1892,1,28500,45,4
548227,0,1,0,4800,0.59,1641,1728,0,0,18,5
357182,0,0,1,2300,0.85,759,1025,1,19200,21,8
389676,0,1,0,2300,0.92,1012,2275,0,0,46,4
48303,0,1,0,4500,0.72,1851,2223,1,35500,40,2
164926,1,NA,NA,0,NA,847,3802,0,0,38,1
550985,1,NA,NA,8300,0.36,791,7283,1,14800,45,8
525845,0,1,1,4200,0.9,446,1833,0,0,18,0
401980,1,NA,NA,1600,0.76,805,3065,1,24500,53,8
844126,1,NA,NA,4100,1.05,1008,1530,0,0,56,0
44047,1,NA,NA,4300,0.7,2544,1515,1,36900,51,3
383671,1,NA,NA,4200,0.98,2786,2198,1,43500,51,5
945246,1,NA,NA,3700,0.25,392,377,1,31900,46,2
934362,1,NA,NA,4700,0.99,281,2560,1,48300,51,1
677960,1,NA,NA,6100,0.46,2604,10783,1,34600,29,3
192862,1,NA,NA,3900,0.51,3742,6352,1,64100,61,1
209256,1,NA,NA,6600,0.8,695,5471,1,49300,32,1
71069,0,0,0,5300,0.68,2796,3191,1,32700,50,0
308503,1,NA,NA,3800,1.04,1322,49,1,21400,19,8
618488,0,1,0,6300,0.3,1461,5841,1,25500,35,8
387145,1,NA,NA,5900,0.9,3078,3214,1,37400,34,1
902665,1,NA,NA,5700,0.79,668,2087,0,0,30,2
34400,0,1,1,3100,0.4,5729,7308,1,26900,48,8
646967,0,1,0,2900,0.85,162,2517,0,0,22,3
715036,0,1,0,2100,0.78,1002,1571,1,19900,36,1
215354,1,NA,NA,3800,0.94,875,2929,0,0,43,8
632040,1,NA,NA,6200,0.73,4063,5543,0,0,39,8
273587,0,1,1,2400,0.69,1404,1882,0,0,19,4
113003,0,1,1,3200,0.56,1388,2684,0,0,52,8
842669,0,1,0,1300,0.87,785,2114,0,0,41,8
391179,0,0,0,7800,0.58,3003,3754,1,26800,48,2
523592,0,1,0,1600,0.54,2018,1067,0,0,47,8
393186,0,1,0,1900,0.94,1173,3248,1,17000,61,8
256920,1,NA,NA,5700,0.49,1572,3912,1,24400,35,2
274183,0,1,1,2200,0.74,1078,1289,1,21400,32,4
75438,1,NA,NA,2500,0.75,472,3740,0,0,46,5
552464,1,NA,NA,6100,0.97,1082,1469,0,0,39,8
380171,1,NA,NA,5700,0.34,360,4185,1,57500,30,2
322378,0,1,0,7300,0.88,2754,5041,1,11100,49,1
466231,1,NA,NA,4200,0.54,1800,2360,1,31100,43,2
888057,1,NA,NA,5900,0.33,1135,1277,0,0,29,1
750497,1,NA,NA,4300,0.69,1494,11184,1,19100,60,1
831631,1,NA,NA,1500,0.46,1078,2077,1,15800,48,3
481871,1,NA,NA,9100,0.41,3098,3597,1,15300,26,3
98745,0,1,1,5800,0.83,2380,3445,1,27700,37,1
709413,1,NA,NA,500,0.94,906,411,0,0,41,7
416926,0,1,1,3600,0.31,1459,309,0,0,43,5
375730,1,NA,NA,5000,0.78,3339,4003,1,32800,40,6
597458,0,1,1,5600,0.92,4755,131,1,44800,29,1
75889,0,1,1,3300,0.7,1499,2400,0,0,33,3
698845,1,NA,NA,4300,0.79,4309,6600,1,30500,77,3
960472,0,1,0,4100,0.28,3262,4220,0,0,36,8
601023,0,1,1,3200,0.51,1495,738,0,0,45,1
944874,1,NA,NA,1900,0.78,656,1769,1,36000,27,5
696303,1,NA,NA,3900,0.51,5443,4332,1,54400,33,1
914018,1,NA,NA,6600,0.81,1315,5297,1,14500,49,7
836645,1,NA,NA,3600,0.91,671,1931,1,22600,43,1
979444,1,NA,NA,4100,0.93,4993,5301,0,0,47,1
782993,0,1,1,1900,0.83,1931,2796,1,30700,49,1
878913,1,NA,NA,5500,0.83,871,2675,0,0,26,1
341466,1,NA,NA,600,0.69,461,3785,1,19500,20,3
911536,1,NA,NA,3700,0.34,2869,2242,1,73500,79,8
798491,0,1,0,7500,1.01,1149,2628,1,34200,50,5
221576,0,1,0,500,0.48,733,1725,0,0,61,2
326400,0,1,1,4400,0.86,1730,3068,0,0,47,6
638338,0,1,1,4600,0.78,265,7963,1,26000,30,5
552978,0,1,0,4900,1,1048,3228,0,0,31,7
156020,1,NA,NA,800,0.52,458,2589,0,0,39,2
798619,0,1,0,5300,0.73,1218,1718,0,0,48,3
868926,0,1,1,500,0.71,691,3396,1,14200,22,8
459589,0,1,1,3900,0.75,735,1546,1,23800,40,3
147413,1,NA,NA,6500,0.42,2155,3765,0,0,42,6
644757,1,NA,NA,3900,0.96,1273,3499,1,26500,47,4
301008,0,1,1,500,0.63,1951,2289,0,0,35,7
116258,0,1,1,2900,0.25,783,3030,1,21300,52,4
270011,0,1,0,6200,0.57,2279,4188,1,27700,41,1
829707,0,1,1,4800,0.96,1175,2528,1,15900,47,4
631356,0,1,0,8900,0.42,3859,361,1,33100,47,4
241242,1,NA,NA,4800,0.46,1663,3877,1,48200,57,2
549407,1,NA,NA,4700,0.6,1487,2133,0,0,56,8
799873,0,1,1,3000,0.65,1428,970,1,29700,30,3
618738,0,0,1,5000,0.7,963,1575,1,17500,37,1
228734,0,1,1,6000,0.73,619,1774,0,0,25,2
62564,1,NA,NA,0,NA,825,1265,1,17200,53,8
964529,1,NA,NA,4100,0.76,221,1849,1,46800,44,2
139745,0,1,1,2600,0.7,1372,3686,1,5700,60,8
619548,1,NA,NA,1400,0.85,1103,3059,0,0,37,8
198703,0,1,1,4200,0.99,763,2994,0,0,48,2
725153,1,NA,NA,5200,0.28,1808,1410,1,69300,20,8
442573,0,0,1,7600,0.76,336,6139,1,34600,34,2
289101,0,1,1,5500,0.97,2634,7396,1,39900,43,6
438072,0,1,0,9600,0.55,1622,7411,1,21100,37,2
681539,1,NA,NA,3800,0.6,822,1792,0,0,52,8
360620,0,1,1,4400,0.66,1765,5389,0,0,41,1
922695,1,NA,NA,4200,0.41,1562,6745,0,0,28,2
717645,1,NA,NA,2600,0.72,3888,582,1,52600,36,8
50820,0,1,0,5600,0.84,849,2023,1,35100,54,6
617696,1,NA,NA,5000,0.42,1541,1904,1,36400,22,5
44121,0,1,1,3500,1.08,1929,855,0,0,28,2
75704,0,1,0,3700,0.73,43,717,1,38800,25,1
394816,1,NA,NA,5800,0.61,755,5341,1,55200,33,5
955926,0,1,0,3300,0.34,4177,8316,1,48900,49,1
754563,0,1,0,5400,0.68,5259,6258,1,23700,40,2
9783,1,NA,NA,3500,1.02,815,2706,0,0,39,0
937501,0,1,1,1600,0.5,1366,1821,0,0,26,6
899531,1,NA,NA,7000,0.57,1128,1589,1,11000,58,1
357458,1,NA,NA,5300,0.67,3303,3756,0,0,38,4
447741,1,NA,NA,2400,0.91,734,7195,1,20700,66,4
335525,1,NA,NA,2100,0.65,882,575,1,20500,31,3
638438,0,1,0,4000,0.72,2620,6637,1,12500,46,7
164566,1,NA,NA,3200,0.78,2754,8032,1,36600,18,1
382517,1,NA,NA,5400,0.56,685,3056,0,0,37,4
532971,0,0,1,5800,0.67,1827,2363,0,0,38,8
426821,1,NA,NA,3300,0.69,2653,1357,1,42100,24,1
7854,1,NA,NA,6400,0.53,2337,4577,1,38900,35,5
82079,0,1,1,3000,0.6,356,1152,1,9500,59,3
423191,1,NA,NA,8400,0.81,1810,2894,0,0,28,1
132403,1,NA,NA,7500,0.5,4820,1542,1,43800,47,2
939755,1,NA,NA,4100,0.7,4264,4576,1,62600,40,3
545063,0,1,1,5500,0.63,3777,4823,1,31400,41,3
827195,1,NA,NA,4300,0.8,2168,4408,1,30800,43,3
73801,1,NA,NA,6300,0.59,2828,2067,1,3900,23,1
615652,0,1,0,6800,0.63,3987,1058,1,2600,23,8
776259,0,1,0,7400,0.46,1197,2452,1,22100,37,1
445526,0,1,0,7300,0.85,831,4110,1,41400,46,3
558972,0,1,1,3100,0.83,1050,480,1,26400,25,3
790973,0,1,0,3400,0.58,865,7400,1,41100,30,8
378911,0,1,0,5600,0.63,1209,241,1,20200,49,5
902739,1,NA,NA,3100,0.98,6694,7117,1,52000,30,1
150737,0,1,0,2000,0.77,549,1602,1,36800,32,5
393263,1,NA,NA,5600,0.82,2463,6155,1,55100,50,7
832559,0,1,1,2100,0.91,1448,1590,0,0,18,5
528193,1,NA,NA,6600,0.61,411,3846,0,0,48,8
609292,1,NA,NA,1500,0.93,1218,3901,1,44700,38,4
938843,0,1,0,8200,0.76,6071,5246,1,4900,39,1
751875,0,1,0,4100,0.78,788,1339,1,31500,28,8
569112,0,1,1,3700,0.61,915,1845,1,39500,35,2
361975,1,NA,NA,5300,0.54,3580,4068,1,34600,31,8
579981,0,1,0,8000,0.53,463,5580,0,0,28,1
